,X,O,pred,diff
10927,cool,O,O,0
10928,dude,O,O,0
10929,you,O,O,0
10930,are,O,O,0
10931,😎,O,O,0
10932,RT,O,O,0
10933,@USER1864,O,O,0
10934,:,O,O,0
10935,Beautiful,O,O,0
10937,Flower,O,O,0
10938,Fields,O,O,0
10939,You,O,O,0
10940,Must,O,O,0
10941,Visit,O,O,0
10942,This,O,O,0
10943,Spring,O,O,0
10944,►,O,O,0
10945,URL337,O,O,0
10946,@USER1336,O,O,0
10947,#SanDiego,O,O,0
10948,URL218,O,O,0
10949,…,O,O,0
10950,How,O,O,0
10951,to,O,O,0
10952,fill,O,O,0
10954,'s,O,O,0
10955,biggest,O,O,0
10956,roster,O,O,0
10957,holes,O,O,0
10958,:,O,O,0
10959,Dozens,O,O,0
10960,of,O,O,0
10961,free,O,O,0
10962,agents,O,O,0
10963,remain,O,O,0
10964,unsigned,O,O,0
10965,",",O,O,0
10966,including,O,O,0
10967,many,O,O,0
10968,household,O,O,0
10969,n,O,O,0
10970,...,O,O,0
10971,URL1602,O,O,0
10972,RT,O,O,0
10973,@USER1811,O,O,0
10974,:,O,O,0
10977,:,O,O,0
10978,64,O,O,0
10979,(,O,O,0
10980,+,O,O,0
10981,2,O,O,0
10982,),O,O,0
10985,-,O,O,0
10988,!,O,O,0
10989,Buy,O,O,0
10990,or,O,O,0
10991,gift,O,O,0
10992,here,O,O,0
10993,:,O,O,0
10994,URL1593,O,O,0
10997,Reads,O,O,0
11000,Lyric,O,O,0
11001,At,O,O,0
11002,Campaign,O,O,0
11003,Rally,O,O,0
11004,Referring,O,O,0
11005,To,O,O,0
11006,Immigr,O,O,0
11007,...,O,O,0
11008,URL295,O,O,0
11009,via,O,O,0
11010,@USER1490,O,O,0
11011,RT,O,O,0
11012,@USER1980,O,O,0
11013,:,O,O,0
11014,Curse,O,O,0
11015,on,O,O,0
11016,Such,O,O,0
11017,TABDEELi,O,O,0
11018,And,O,O,0
11019,New,O,O,0
11021,in,O,O,0
11022,which,O,O,0
11023,Women,O,O,0
11024,being,O,O,0
11026,",",O,O,0
11027,Harassed,O,O,0
11028,by,O,O,0
11029,their,O,O,0
11030,own,O,O,0
11032,!!!,O,O,0
11033,#PTIwomenMolesters,O,O,0
11034,RT,O,O,0
11035,@USER2312,O,O,0
11036,:,O,O,0
11037,Maybe,O,O,0
11038,If,O,O,0
11039,I,O,O,0
11040,Was,O,O,0
11043,I,O,O,0
11044,Could,O,O,0
11045,Swim,O,O,0
11046,Across,O,O,0
11049,.,O,O,0
11050,LIVE,O,O,0
11051,on,O,O,0
11052,#Periscope,O,O,0
11053,:,O,O,0
11054,YoungBankRoll,O,O,0
11055,URL1563,O,O,0
11056,RT,O,O,0
11057,@USER1764,O,O,0
11058,:,O,O,0
11059,they,O,O,0
11060,just,O,O,0
11061,Used,O,O,0
11062,winwin,O,O,0
11063,RT,O,O,0
11064,@USER2213,O,O,0
11065,:,O,O,0
11067,reporting,O,O,0
11068,that,O,O,0
11070,will,O,O,0
11071,announce,O,O,0
11072,intention,O,O,0
11073,to,O,O,0
11074,name,O,O,0
11076,running,O,O,0
11077,mate,O,O,0
11078,.,O,O,0
11079,RT,O,O,0
11080,@USER1347,O,O,0
11081,:,O,O,0
11082,10,O,O,0
11085,Faster,O,O,0
11087,URL1075,O,O,0
11090,Confirms,O,O,0
11091,New,O,O,0
11094,Companion,O,O,0
11095,Has,O,O,0
11096,Been,O,O,0
11097,Cast,O,O,0
11098,:,O,O,0
11099,Current,O,O,0
11104,…,O,O,0
11105,URL857,O,O,0
11106,#drwho,O,O,0
11107,#doctorwho,O,O,0
11108,You,O,O,0
11109,can,O,O,0
11110,get,O,O,0
11111,carried,O,O,0
11112,away,O,O,0
11113,with,O,O,0
11114,your,O,O,0
11115,desire,O,O,0
11116,to,O,O,0
11117,retreat,O,O,0
11118,from,O,O,0
11119,the,O,O,0
11120,...,O,O,0
11121,More,O,O,0
11122,for,O,O,0
11124,URL531,O,O,0
11125,@USER1431,O,O,0
11126,btw,O,O,0
11127,",",O,O,0
11128,are,O,O,0
11129,you,O,O,0
11131,?,O,O,0
11132,I,O,O,0
11133,'ve,O,O,0
11134,been,O,O,0
11135,meaning,O,O,0
11136,to,O,O,0
11137,ask,O,O,0
11138,!,O,O,0
11139,RT,O,O,0
11140,@USER2631,O,O,0
11141,:,O,O,0
11142,Wrong,O,O,0
11143,number,O,O,0
11144,texted,O,O,0
11145,me,O,O,0
11146,today,O,O,0
11147,URL374,O,O,0
11148,RT,O,O,0
11149,@USER382,O,O,0
11150,:,O,O,0
11153,promised,O,O,0
11154,people,O,O,0
11155,of,O,O,0
11157,he,O,O,0
11158,'d,O,O,0
11159,lead,O,O,0
11160,fight,O,O,0
11161,against,O,O,0
11163,",",O,O,0
11164,exploding,O,O,0
11165,debt,O,O,0
11166,",",O,O,0
11167,cronyism,O,O,0
11168,&,O,O,0
11169,amnesty,O,O,0
11170,.,O,O,0
11173,promised,O,O,0
11174,",",O,O,0
11175,t,O,O,0
11176,…,O,O,0
11177,New,O,O,0
11178,goal,O,O,0
11179,:,O,O,0
11180,become,O,O,0
11181,an,O,O,0
11183,pup,O,O,0
11184,!,O,O,0
11185,URL1019,O,O,0
11186,RT,O,O,0
11187,@USER740,O,O,0
11188,:,O,O,0
11191,'s,O,O,0
11192,athletic,O,O,0
11193,ability,O,O,0
11194,is,O,O,0
11195,unreal,O,O,0
11196,.,O,O,0
11197,RT,O,O,0
11198,@USER2297,O,O,0
11199,:,O,O,0
11200,The,O,O,0
11201,only,O,O,0
11202,straight,O,O,0
11203,I,O,O,0
11204,am,O,O,0
11205,is,O,O,0
11206,a,O,O,0
11207,straight,O,O,0
11208,up,O,O,0
11209,bitch,O,O,0
11210,I,O,O,0
11211,miss,O,O,0
11212,him,O,O,0
11213,😔💙,O,O,0
11214,RT,O,O,0
11215,@USER504,O,O,0
11216,:,O,O,0
11217,Tfry,O,O,0
11218,wild,O,O,0
11219,af,O,O,0
11220,😂,O,O,0
11221,RT,O,O,0
11222,@USER1418,O,O,0
11223,:,O,O,0
11224,Yeah,O,O,0
11225,getting,O,O,0
11226,buckets,O,O,0
11227,is,O,O,0
11228,important,O,O,0
11229,but,O,O,0
11230,so,O,O,0
11231,is,O,O,0
11232,stopping,O,O,0
11233,someone,O,O,0
11234,from,O,O,0
11235,getting,O,O,0
11236,them,O,O,0
11237,is,O,O,0
11238,too,O,O,0
11239,.,O,O,0
11240,URL722,O,O,0
11241,RT,O,O,0
11242,@USER800,O,O,0
11243,:,O,O,0
11244,Gone,O,O,0
11245,Viral,O,O,0
11246,!,O,O,0
11247,This,O,O,0
11248,Mum,O,O,0
11249,&,O,O,0
11250,1,O,O,0
11251,Day,O,O,0
11252,Old,O,O,0
11253,Baby,O,O,0
11254,Sea,O,O,0
11255,Otter,O,O,0
11256,Cuddling,O,O,0
11257,Are,O,O,0
11258,A,O,O,0
11259,Cuteness,O,O,0
11260,Overload,O,O,0
11261,!,O,O,0
11262,-,O,O,0
11263,CLICK,O,O,0
11264,-->,O,O,0
11265,>>>,O,O,0
11266,URL447,O,O,0
11267,URL218,O,O,0
11268,…,O,O,0
11269,@USER54,O,O,0
11270,thanks,O,O,0
11271,for,O,O,0
11272,sharing,O,O,0
11274,",",O,O,0
11275,have,O,O,0
11276,a,O,O,0
11277,great,O,O,0
11278,Friday,O,O,0
11279,:),O,O,0
11280,(,O,O,0
11281,Want,O,O,0
11282,this,O,O,0
11283,FREE,O,O,0
11284,?,O,O,0
11285,>>,O,O,0
11286,URL391,O,O,0
11287,),O,O,0
11288,RT,O,O,0
11289,@USER631,O,O,0
11290,:,O,O,0
11291,Most,O,O,0
11292,slept,O,O,0
11293,on,O,O,0
11294,artists,O,O,0
11295,of,O,O,0
11296,today,O,O,0
11297,23,O,O,0
11298,.,O,O,0
11299,),O,O,0
11302,URL1159,O,O,0
11303,RT,O,O,0
11304,@USER95,O,O,0
11305,:,O,O,0
11306,Dear,O,O,0
11307,Leaders,O,O,0
11308,of,O,O,0
11309,the,O,O,0
11310,Opposition,O,O,0
11311,!,O,O,0
11312,Do,O,O,0
11313,nt,O,O,0
11314,let,O,O,0
11315,Your,O,O,0
11316,dislike,O,O,0
11317,for,O,O,0
11318,PM,O,O,0
11319,@USER2286,O,O,0
11320,translate,O,O,0
11321,into,O,O,0
11322,your,O,O,0
11323,support,O,O,0
11324,for,O,O,0
11325,people,O,O,0
11326,who,O,O,0
11327,want,O,O,0
11328,…,O,O,0
11329,How,O,O,0
11330,TO,O,O,0
11331,Get,O,O,0
11332,Over,O,O,0
11333,Your,O,O,0
11334,Ex,O,O,0
11335,Fast,O,O,0
11336,-,O,O,0
11337,URL1395,O,O,0
11338,URL1513,O,O,0
11341,Is,O,O,0
11342,Having,O,O,0
11343,Naked,O,O,0
11344,Nightmares,O,O,0
11345,About,O,O,0
11346,Hosting,O,O,0
11347,the,O,O,0
11350,-,O,O,0
11351,and,O,O,0
11352,Everyone,O,O,0
11353,Benefits,O,O,0
11354,!,O,O,0
11355,URL618,O,O,0
11358,is,O,O,0
11359,got,O,O,0
11360,to,O,O,0
11361,be,O,O,0
11362,the,O,O,0
11363,best,O,O,0
11364,show,O,O,0
11365,of,O,O,0
11366,all,O,O,0
11367,time,O,O,0
11368,.,O,O,0
11369,Up,O,O,0
11370,there,O,O,0
11371,with,O,O,0
11372,the,O,O,0
11373,greats,O,O,0
11374,(,O,O,0
11375,i.e.,O,O,0
11377,),O,O,0
11378,if,O,O,0
11379,not,O,O,0
11380,the,O,O,0
11381,ultimate,O,O,0
11382,best,O,O,0
11383,.,O,O,0
11384,Hot,O,O,0
11385,Video,O,O,0
11386,!,O,O,0
11387,',O,O,0
11388,In,O,O,0
11389,bed,O,O,0
11390,with,O,O,0
11392,',O,O,0
11393,:,O,O,0
11396,parodies,O,O,0
11397,rapper,O,O,0
11398,'s,O,O,0
11399,...,O,O,0
11400,URL428,O,O,0
11401,Planning,O,O,0
11402,a,O,O,0
11403,heist,O,O,0
11404,at,O,O,0
11405,Game,O,O,0
11406,to,O,O,0
11407,get,O,O,0
11408,a,O,O,0
11409,copy,O,O,0
11410,of,O,O,0
11415,instead,O,O,0
11416,of,O,O,0
11417,waiting,O,O,0
11418,a,O,O,0
11419,week,O,O,0
11420,.,O,O,0
11421,I,O,O,0
11422,know,O,O,0
11423,they,O,O,0
11424,have,O,O,0
11425,it,O,O,0
11426,.,O,O,0
11427,Hello,O,O,0
11428,from,O,O,0
11429,the,O,O,0
11430,other,O,O,0
11431,side,O,O,0
11432,I,O,O,0
11433,must,O,O,0
11434,'ve,O,O,0
11435,called,O,O,0
11436,a,O,O,0
11437,thousand,O,O,0
11438,times,O,O,0
11439,@USER2316,O,O,0
11440,RT,O,O,0
11441,@USER988,O,O,0
11442,:,O,O,0
11443,VIDEO,O,O,0
11444,:,O,O,0
11445,The,O,O,0
11446,@USER584,O,O,0
11447,staged,O,O,0
11448,a,O,O,0
11449,live,O,O,0
11450,sit,O,O,0
11451,-,O,O,0
11452,in,O,O,0
11453,to,O,O,0
11454,address,O,O,0
11455,gun,O,O,0
11456,control,O,O,0
11457,measures,O,O,0
11458,and,O,O,0
11459,gun,O,O,0
11460,violence,O,O,0
11461,URL869,O,O,0
11462,#NoB,O,O,0
11463,…,O,O,0
11464,am,O,O,0
11465,i,O,O,0
11466,the,O,O,0
11467,only,O,O,0
11468,one,O,O,0
11469,that,O,O,0
11470,does,O,O,0
11471,n’t,O,O,0
11472,do,O,O,0
11473,anything,O,O,0
11474,the,O,O,0
11475,whole,O,O,0
11476,day,O,O,0
11477,but,O,O,0
11478,gets,O,O,0
11479,depressed,O,O,0
11480,when,O,O,0
11481,the,O,O,0
11482,day,O,O,0
11483,ends,O,O,0
11484,and,O,O,0
11485,sees,O,O,0
11486,they,O,O,0
11487,did,O,O,0
11488,n’t,O,O,0
11489,do,O,O,0
11490,anything,O,O,0
11491,A,O,O,0
11492,new,O,O,0
11493,territory,O,O,0
11494,is,O,O,0
11495,discovered,O,O,0
11496,in,O,O,0
11501,!,O,O,0
11502,Can,O,O,0
11503,you,O,O,0
11504,unlock,O,O,0
11505,it,O,O,0
11506,too,O,O,0
11507,?,O,O,0
11508,URL965,O,O,0
11509,#android,O,O,0
11510,",",O,O,0
11511,#androidgames,O,O,0
11512,",",O,O,0
11513,#gameinsight,O,O,0
11514,@USER2328,O,O,0
11515,I,O,O,0
11516,love,O,O,0
11517,you,O,O,0
11518,in,O,O,0
11519,the,O,O,0
11520,purest,O,O,0
11521,sense,O,O,0
11522,@USER457,O,O,0
11523,A1,O,O,0
11524,),O,O,0
11525,1,O,O,0
11526,.,O,O,0
11529,2,O,O,0
11530,.,O,O,0
11534,.,O,O,0
11538,.,O,O,0
11541,.,O,O,0
11544,6,O,O,0
11545,.,O,O,0
11547,#FlipkartCuriousCases,O,O,0
11548,RT,O,O,0
11549,@USER1901,O,O,0
11550,:,O,O,0
11551,fucking,O,O,0
11552,endless,O,O,0
11553,women,O,O,0
11554,you,O,O,0
11555,do,O,O,0
11556,n't,O,O,0
11557,care,O,O,0
11558,about,O,O,0
11559,is,O,O,0
11560,n't,O,O,0
11561,gon,O,O,0
11562,na,O,O,0
11563,change,O,O,0
11564,the,O,O,0
11565,fact,O,O,0
11566,that,O,O,0
11567,you,O,O,0
11568,still,O,O,0
11569,love,O,O,0
11570,your,O,O,0
11571,ex,O,O,0
11572,girlfriend,O,O,0
11573,my,O,O,0
11574,nigga,O,O,0
11575,.,O,O,0
11576,…,O,O,0
11577,181,O,O,0
11578,Death,O,O,0
11579,and,O,O,0
11580,All,O,O,0
11581,His,O,O,0
11582,Friends,O,O,0
11583,#VeranoMTV2016,O,O,0
11585,#MTVHottest,O,O,0
11587,*,O,O,0
11588,Tips,O,O,0
11589,To,O,O,0
11590,Get,O,O,0
11591,A,O,O,0
11592,Girlfriend,O,O,0
11593,Without,O,O,0
11594,Spending,O,O,0
11595,Too,O,O,0
11596,Much,O,O,0
11597,Money,O,O,0
11598,>>,O,O,0
11599,URL557,O,O,0
11600,RT,O,O,0
11601,@USER298,O,O,0
11602,:,O,O,0
11603,Highest,O,O,0
11604,quality,O,O,0
11605,tea,O,O,0
11606,tree,O,O,0
11607,oil,O,O,0
11608,on,O,O,0
11609,the,O,O,0
11610,market,O,O,0
11611,.,O,O,0
11612,#beauty,O,O,0
11613,#health,O,O,0
11614,#skincare,O,O,0
11615,#teatreeoil,O,O,0
11616,URL158,O,O,0
11617,URL137,O,O,0
11618,…,O,O,0
11619,Hey,O,O,0
11620,",",O,O,0
11621,@USER2366,O,O,0
11622,",",O,O,0
11623,let,O,O,0
11624,'s,O,O,0
11625,go,O,O,0
11626,on,O,O,0
11627,a,O,O,0
11628,#DateNight,O,O,0
11629,to,O,O,0
11630,see,O,O,0
11631,@USER1892,O,O,0
11632,.,O,O,0
11633,💑😂,O,O,0
11634,.,O,O,0
11635,I,O,O,0
11636,see,O,O,0
11637,lots,O,O,0
11638,of,O,O,0
11639,belly,O,O,0
11640,laughs,O,O,0
11641,in,O,O,0
11642,our,O,O,0
11643,future,O,O,0
11644,!!!,O,O,0
11645,🔮,O,O,0
11646,URL1434,O,O,0
11647,RT,O,O,0
11648,@USER1293,O,O,0
11649,:,O,O,0
11651,burds,O,O,0
11652,say,O,O,0
11653,there,O,O,0
11654,'s,O,O,0
11655,nuhin,O,O,0
11656,sexier,O,O,0
11657,than,O,O,0
11658,the,O,O,0
11659,sound,O,O,0
11660,ae,O,O,0
11661,a,O,O,0
11662,boy,O,O,0
11663,rippin,O,O,0
11664,aff,O,O,0
11665,his,O,O,0
11666,velcro,O,O,0
11667,trainers,O,O,0
11668,Haters,O,O,0
11669,gon,O,O,0
11670,na,O,O,0
11671,hate,O,O,0
11672,@USER1645,O,O,0
11673,you,O,O,0
11674,'ve,O,O,0
11675,changed,O,O,0
11676,a,O,O,0
11677,lot,O,O,0
11678,jkjk,O,O,0
11679,RT,O,O,0
11680,@USER2191,O,O,0
11681,:,O,O,0
11682,This,O,O,0
11683,Rare,O,O,0
11684,Picture,O,O,0
11685,Captures,O,O,0
11686,Something,O,O,0
11687,That,O,O,0
11688,Happens,O,O,0
11689,In,O,O,0
11690,Less,O,O,0
11691,Than,O,O,0
11692,1,O,O,0
11693,Out,O,O,0
11694,Of,O,O,0
11695,"80,000",O,O,0
11696,Births,O,O,0
11697,URL1010,O,O,0
11698,RT,O,O,0
11699,@USER1204,O,O,0
11700,:,O,O,0
11701,Today,O,O,0
11702,is,O,O,0
11703,a,O,O,0
11704,big,O,O,0
11705,day,O,O,0
11706,if,O,O,0
11707,you,O,O,0
11708,are,O,O,0
11709,hoping,O,O,0
11710,to,O,O,0
11711,become,O,O,0
11712,a,O,O,0
11713,wealthy,O,O,0
11714,venture,O,O,0
11715,capitalist,O,O,0
11716,URL1505,O,O,0
11717,h/t,O,O,0
11718,@USER621,O,O,0
11719,URL220,O,O,0
11720,…,O,O,0
11721,RT,O,O,0
11722,@USER918,O,O,0
11723,:,O,O,0
11724,It,O,O,0
11725,'s,O,O,0
11726,still,O,O,0
11727,🍀🍀🍀🍀🍀,O,O,0
11728,all,O,O,0
11729,day,O,O,0
11730,@USER112,O,O,0
11731,please,O,O,0
11732,follow,O,O,0
11733,me,O,O,0
11734,!!,O,O,0
11735,RT,O,O,0
11736,@USER2423,O,O,0
11737,:,O,O,0
11738,every,O,O,0
11739,time,O,O,0
11740,a,O,O,0
11741,white,O,O,0
11742,person,O,O,0
11743,meets,O,O,0
11744,a,O,O,0
11746,at,O,O,0
11747,a,O,O,0
11748,grocery,O,O,0
11749,store,O,O,0
11750,they,O,O,0
11751,write,O,O,0
11752,a,O,O,0
11753,dramatic,O,O,0
11755,post,O,O,0
11756,about,O,O,0
11757,it,O,O,0
11758,lol,O,O,0
11759,URL1633,O,O,0
11760,…,O,O,0
11761,RT,O,O,0
11762,@USER2292,O,O,0
11763,:,O,O,0
11764,😂😂😂😂😂,O,O,0
11765,ladies,O,O,0
11766,are,O,O,0
11767,enjoying,O,O,0
11768,this,O,O,0
11769,#SAMenBreakTheInternet,O,O,0
11770,Here,O,O,0
11771,just,O,O,0
11772,swingin,O,O,0
11773,URL987,O,O,0
11774,RT,O,O,0
11775,@USER2531,O,O,0
11776,:,O,O,0
11777,10,O,O,0
11778,.,O,O,0
11779,When,O,O,0
11781,was,O,O,0
11782,getting,O,O,0
11783,LIT,O,O,0
11784,to,O,O,0
11785,her,O,O,0
11786,own,O,O,0
11787,song,O,O,0
11788,while,O,O,0
11789,getting,O,O,0
11790,a,O,O,0
11791,manicure,O,O,0
11792,",",O,O,0
11793,she,O,O,0
11794,was,O,O,0
11795,really,O,O,0
11796,feeling,O,O,0
11797,herself,O,O,0
11798,.,O,O,0
11799,😍😜,O,O,0
11800,URL224,O,O,0
11801,…,O,O,0
11802,Thanks,O,O,0
11803,@USER2372,O,O,0
11804,for,O,O,0
11805,the,O,O,0
11806,follow,O,O,0
11807,!,O,O,0
11808,I,O,O,0
11809,really,O,O,0
11810,appreciate,O,O,0
11811,it,O,O,0
11812,!,O,O,0
11813,Looking,O,O,0
11814,forward,O,O,0
11815,to,O,O,0
11816,learning,O,O,0
11817,more,O,O,0
11818,about,O,O,0
11819,you,O,O,0
11820,and,O,O,0
11821,what,O,O,0
11822,you,O,O,0
11823,do,O,O,0
11824,:-),O,O,0
11825,hell,O,O,0
11826,naw,O,O,0
11827,...,O,O,0
11828,maybe,O,O,0
11829,after,O,O,0
11830,spring,O,O,0
11831,break,O,O,0
11832,URL346,O,O,0
11833,Looking,O,O,0
11834,for,O,O,0
11835,a,O,O,0
11836,new,O,O,0
11837,epilator,O,O,0
11838,?,O,O,0
11840,Satin,O,O,0
11841,Soft,O,O,0
11842,Wet,O,O,0
11843,&,O,O,0
11844,Dry,O,O,0
11845,Epilator,O,O,0
11846,now,O,O,0
11847,£,O,O,0
11848,30,O,O,0
11849,(,O,O,0
11850,WAS,O,O,0
11851,£,O,O,0
11852,100,O,O,0
11853,),O,O,0
11854,from,O,O,0
11855,our,O,O,0
11856,OFFICIAL,O,O,0
11857,@USER1845,O,O,0
11858,shop,O,O,0
11859,URL941,O,O,0
11860,These,O,O,0
11861,guys,O,O,0
11862,are,O,O,0
11863,just,O,O,0
11864,so,O,O,0
11865,full,O,O,0
11866,of,O,O,0
11867,themselves,O,O,0
11868,",",O,O,0
11869,saying,O,O,0
11870,such,O,O,0
11871,things,O,O,0
11872,.,O,O,0
11873,"""",O,O,0
11874,Great,O,O,0
11875,gesture,O,O,0
11876,and,O,O,0
11877,confidence,O,O,0
11878,booster,O,O,0
11879,"""",O,O,0
11880,",",O,O,0
11881,apparently,O,O,0
11882,.,O,O,0
11883,URL384,O,O,0
11884,RT,O,O,0
11885,@USER627,O,O,0
11886,:,O,O,0
11887,I,O,O,0
11888,'m,O,O,0
11889,the,O,O,0
11890,most,O,O,0
11891,jealous,O,O,0
11892,person,O,O,0
11893,on,O,O,0
11894,the,O,O,0
11895,planet,O,O,0
11896,.,O,O,0
11897,what,O,O,0
11898,'s,O,O,0
11899,mine,O,O,0
11900,is,O,O,0
11901,mine,O,O,0
11902,",",O,O,0
11903,do,O,O,0
11904,n't,O,O,0
11905,look,O,O,0
11906,at,O,O,0
11907,it,O,O,0
11908,",",O,O,0
11909,do,O,O,0
11910,n't,O,O,0
11911,touch,O,O,0
11912,",",O,O,0
11913,and,O,O,0
11914,do,O,O,0
11915,n't,O,O,0
11916,even,O,O,0
11917,think,O,O,0
11918,ab,O,O,0
11919,…,O,O,0
11920,RT,O,O,0
11921,@USER2022,O,O,0
11922,:,O,O,0
11923,how,O,O,0
11924,I,O,O,0
11925,'m,O,O,0
11926,gunna,O,O,0
11927,be,O,O,0
11928,when,O,O,0
11929,I,O,O,0
11930,have,O,O,0
11931,a,O,O,0
11932,family,O,O,0
11933,URL1545,O,O,0
11934,RT,O,O,0
11935,@USER1518,O,O,0
11936,:,O,O,0
11937,Do,O,O,0
11938,n't,O,O,0
11939,talk,O,O,0
11940,bad,O,O,0
11941,about,O,O,0
11942,the,O,O,0
11943,person,O,O,0
11944,when,O,O,0
11945,things,O,O,0
11946,go,O,O,0
11947,south,O,O,0
11948,bc,O,O,0
11949,at,O,O,0
11950,one,O,O,0
11951,point,O,O,0
11952,in,O,O,0
11953,time,O,O,0
11954,that,O,O,0
11955,'s,O,O,0
11956,exactly,O,O,0
11957,what,O,O,0
11958,you,O,O,0
11959,wanted,O,O,0
11960,.,O,O,0
11963,urges,O,O,0
11965,to,O,O,0
11966,play,O,O,0
11968,’s,O,O,0
11969,youngsters,O,O,0
11970,;,O,O,0
11971,namechecks,O,O,0
11972,one,O,O,0
11973,particular,O,O,0
11974,talent,O,O,0
11975,-,O,O,0
11977,#avfc,O,O,0
11978,URL498,O,O,0
11979,RT,O,O,0
11980,@USER52,O,O,0
11981,:,O,O,0
11983,behind,O,O,0
11984,the,O,O,0
11985,scenes,O,O,0
11986,URL1315,O,O,0
11987,Sushi,O,O,0
11988,time,O,O,0
11989,in,O,O,0
11990,3,O,O,0
11991,",",O,O,0
11992,2,O,O,0
11993,",",O,O,0
11994,1,O,O,0
11995,...,O,O,0
11996,RT,O,O,0
11997,@USER108,O,O,0
11998,:,O,O,0
11999,Such,O,O,0
12000,a,O,O,0
12001,good,O,O,0
12002,thing,O,O,0
12003,to,O,O,0
12004,have,O,O,0
12005,on,O,O,0
12006,ur,O,O,0
12007,phone,O,O,0
12008,.,O,O,0
12009,Push,O,O,0
12010,the,O,O,0
12011,button,O,O,0
12012,when,O,O,0
12013,u,O,O,0
12014,feel,O,O,0
12015,unsafe,O,O,0
12016,and,O,O,0
12017,when,O,O,0
12018,u,O,O,0
12019,let,O,O,0
12020,it,O,O,0
12021,go,O,O,0
12022,if,O,O,0
12023,u,O,O,0
12024,do,O,O,0
12025,nt,O,O,0
12026,enter,O,O,0
12027,ur,O,O,0
12028,pin,O,O,0
12029,they,O,O,0
12030,…,O,O,0
12031,RT,O,O,0
12032,@USER281,O,O,0
12033,:,O,O,0
12034,The,O,O,0
12035,Eyenimal,O,O,0
12036,Cat,O,O,0
12037,Video,O,O,0
12038,Camera,O,O,0
12039,w/,O,O,0
12040,nightvision,O,O,0
12041,!,O,O,0
12042,-,O,O,0
12043,URL1052,O,O,0
12044,RT,O,O,0
12045,@USER1268,O,O,0
12046,:,O,O,0
12047,Can,O,O,0
12048,you,O,O,0
12049,really,O,O,0
12050,make,O,O,0
12051,$,O,O,0
12052,64000,O,O,0
12053,/,O,O,0
12054,mo,O,O,0
12055,just,O,O,0
12056,signing,O,O,0
12057,people,O,O,0
12058,up,O,O,0
12059,with,O,O,0
12060,a,O,O,0
12061,code,O,O,0
12062,?,O,O,0
12063,We,O,O,0
12064,review,O,O,0
12067,URL1371,O,O,0
12068,URL219,O,O,0
12069,…,O,O,0
12070,RT,O,O,0
12071,@USER814,O,O,0
12072,:,O,O,0
12073,This,O,O,0
12074,shit,O,O,0
12075,hilarious,O,O,0
12076,😂😂,O,O,0
12077,URL1588,O,O,0
12078,RT,O,O,0
12079,@USER983,O,O,0
12080,:,O,O,0
12081,#Trump,O,O,0
12082,knows,O,O,0
12083,how,O,O,0
12084,to,O,O,0
12085,make,O,O,0
12086,his,O,O,0
12087,bank,O,O,0
12088,coffers,O,O,0
12089,"""",O,O,0
12092,"""",O,O,0
12093,right,O,O,0
12094,?,O,O,0
12095,What,O,O,0
12096,a,O,O,0
12097,con,O,O,0
12098,artist,O,O,0
12099,.,O,O,0
12100,URL257,O,O,0
12101,RT,O,O,0
12102,@USER1584,O,O,0
12103,:,O,O,0
12104,15,O,O,0
12105,-,O,O,0
12106,year,O,O,0
12107,-,O,O,0
12108,old,O,O,0
12109,youth,O,O,0
12110,speaker,O,O,0
12111,@USER788,O,O,0
12112,ca,O,O,0
12113,n't,O,O,0
12114,be,O,O,0
12115,silenced,O,O,0
12116,.,O,O,0
12117,URL1526,O,O,0
12118,goal,O,O,0
12119,with,O,O,0
12120,@USER691,O,O,0
12121,URL431,O,O,0
12122,RT,O,O,0
12123,@USER1330,O,O,0
12124,:,O,O,0
12125,Gay,O,O,0
12126,Nightclub,O,O,0
12127,Shooting,O,O,0
12128,The,O,O,0
12129,Deadliest,O,O,0
12130,In,O,O,0
12131,History,O,O,0
12132,Of,O,O,0
12134,!,O,O,0
12135,The,O,O,0
12136,Mixed,O,O,0
12137,Reactions,O,O,0
12138,To,O,O,0
12139,The,O,O,0
12140,Horror,O,O,0
12141,Will,O,O,0
12142,Shock,O,O,0
12143,You,O,O,0
12144,!,O,O,0
12145,URL221,O,O,0
12146,…,O,O,0
12150,...,O,O,0
12151,😅😅,O,O,0
12152,RT,O,O,0
12153,@USER454,O,O,0
12154,:,O,O,0
12155,Make,O,O,0
12156,hundreds,O,O,0
12157,of,O,O,0
12158,dollars,O,O,0
12159,/,O,O,0
12160,week,O,O,0
12161,playing,O,O,0
12162,around,O,O,0
12163,on,O,O,0
12165,/,O,O,0
12167,!,O,O,0
12168,URL1636,O,O,0
12169,URL1606,O,O,0
12170,#CareerArc,O,O,0
12171,#Retail,O,O,0
12172,#Job,O,O,0
12173,alert,O,O,0
12174,:,O,O,0
12175,Manager,O,O,0
12176,Trainee,O,O,0
12177,-,O,O,0
12178,Retail,O,O,0
12179,Sales,O,O,0
12180,|,O,O,0
12182,|,O,O,0
12183,#Brimfield,O,O,0
12184,",",O,O,0
12186,URL664,O,O,0
12187,#Jobs,O,O,0
12188,#Hiring,O,O,0
12189,RT,O,O,0
12190,@USER756,O,O,0
12191,:,O,O,0
12192,@USER424,O,O,0
12193,Very,O,O,0
12194,proud,O,O,0
12195,to,O,O,0
12196,be,O,O,0
